CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
4047;7123;01/03/2025;4;1;013P013;6191;1;3550;ANA BEATRIZ              ;MODP1161    ;JEANS SUPER SKINNY CON BOTTONI          ;4940_V3   ;3;1;1;0;248,73;0;27;24873;0;249;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODP1161                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6243;02/01/2025;4;1;021P00D;5407;1;3552;SAMIA                    ;MODC1979    ;COLLANT MICRO ROMBI                     ;5317_V2   ;5;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC1979                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8424;18/06/2025;2;1;186P014;7332;1;3552;SAMIA                    ;MODC1979    ;COLLANT MICRO ROMBI                     ;5317_V2   ;2;1;1;0;84,9;0;0;8490;0;8490;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC1979                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9982;28/09/2025;4;1;289P00E;8727;1;4918;MARLUCE                  ;MODC1979    ;COLLANT MICRO ROMBI                     ;5317_V2   ;2;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC1979                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10473;28/10/2025;4;1;28AP008;9105;1;4918;MARLUCE                  ;MODC1979    ;COLLANT MICRO ROMBI                     ;5317_V2   ;5;1;1;0;84,65;0;25;8465;0;8490;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC1979                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;11379;18/12/2025;1;1;18CP00A;9803;1;4918;MARLUCE                  ;MODC1979    ;COLLANT MICRO ROMBI                     ;5317_V2   ;5;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC1979                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8223;07/06/2025;2;1;076P004;7145;1;3552;SAMIA                    ;MODP1168    ;JEANS FLARE CUCITURA CENTRALE           ;3182      ;3;1;1;0;328,67;0;33;32867;0;329;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODP1168                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9005;20/07/2025;3;1;207P008;7856;1;3552;SAMIA                    ;MODP1168    ;JEANS FLARE CUCITURA CENTRALE           ;3182      ;2;1;1;0;164,5;0;0;16450;0;16450;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODP1168                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10377;23/10/2025;17;1;23AP00D;9026;1;5087;LARISSE                  ;DL0383      ;MAXIGAMBALETTO CH GLITTER               ;9797      ;1;1;1;0;69,32;0;58;6932;0;6990;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0383                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;11303;15/12/2025;10;1;15CP003;9741;1;3552;SAMIA                    ;DL0383      ;MAXIGAMBALETTO CH GLITTER               ;9797      ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0383                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;10527;01/11/2025;3;1;01BP00B;9151;1;5087;LARISSE                  ;MOBC0152    ;COLLANT BIMBA SOFT COSTE                ;5331_V2   ;2;1;1;0;69,57;0;33;6957;0;6990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;2   10-13 CLZ COLLANT BIM;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MOBC0152                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;2-4     ;3;CRIANCA                  ;MENINA                   ;1;SENHORA                  ;SENHORA                  
4047;10527;01/11/2025;1;1;01BP00B;9151;1;5087;LARISSE                  ;MOBC0152    ;COLLANT BIMBA SOFT COSTE                ;5331_V2   ;3;1;1;0;69,57;0;33;6957;0;6990;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;2   10-13 CLZ COLLANT BIM;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MOBC0152                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;4-6     ;3;CRIANCA                  ;MENINA                   ;1;SENHORA                  ;SENHORA                  
4047;11450;22/12/2025;1;1;22CP009;9862;1;4741;ANA LÚCIA                ;MOBC0152    ;COLLANT BIMBA SOFT COSTE                ;2515_V3   ;6;1;1;0;59;0;0;59;0;59;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;2   10-13 CLZ COLLANT BIM;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MOBC0152                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;10-13   ;3;CRIANCA                  ;MENINA                   ;1;SENHORA                  ;SENHORA                  
4047;7915;14/05/2025;14;1;145P005;6862;1;4741;ANA LÚCIA                ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;5;1;1;0;108,62;0;38;10862;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6605;24/01/2025;3;1;241P014;5731;1;3550;ANA BEATRIZ              ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;2;1;1;0;94;0;0;94;0;94;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8095;29/05/2025;15;1;295P00D;7028;1;3443;GERENTE                  ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;2;1;1;0;0;0;109;0;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;7873;10/05/2025;2;1;105P00C;6825;1;4741;ANA LÚCIA                ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;5;1;1;0;109;0;0;109;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6845;11/02/2025;2;1;112P00E;5945;1;3550;ANA BEATRIZ              ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;2;1;1;0;108,81;0;19;10881;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;7045;25/02/2025;8;1;252P011;6123;1;3550;ANA BEATRIZ              ;MODC2003    ;COLLANT RETINA GLITTER                  ;5298_V2   ;2;1;1;0;108,88;0;12;10888;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9188;01/08/2025;3;1;018P00D;8018;1;3443;GERENTE                  ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;2;1;1;0;0;0;109;0;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;11423;20/12/2025;1;1;20CP017;9839;1;4918;MARLUCE                  ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;2;1;1;0;109;0;0;109;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6739;03/02/2025;4;1;032P00B;5858;1;4120;ANA JULIA                ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;2;1;1;0;109;0;0;109;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;7204;12/03/2025;7;1;123P009;6259;1;3552;SAMIA                    ;MODC2003    ;COLLANT RETINA GLITTER                  ;5298_V2   ;5;1;1;0;108,31;0;69;10831;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6483;17/01/2025;1;1;171P00A;5624;1;3552;SAMIA                    ;MODC2003    ;COLLANT RETINA GLITTER                  ;5298_V2   ;2;1;1;0;94;0;0;94;0;94;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8823;09/07/2025;2;1;097P00E;7699;1;4741;ANA LÚCIA                ;MODC2003    ;COLLANT RETINA GLITTER                  ;5298_V2   ;5;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10178;09/10/2025;1;1;09AP012;8885;1;4918;MARLUCE                  ;MODC2003    ;COLLANT RETINA GLITTER                  ;5298_V2   ;2;1;1;0;109;0;0;109;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9820;17/09/2025;3;1;179P008;8584;1;4741;ANA LÚCIA                ;MODC2003    ;COLLANT RETINA GLITTER                  ;5299_V2   ;5;1;1;0;108,86;0;14;10886;0;109;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2003                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3/4     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8712;03/07/2025;2;1;037P009;7597;1;4918;MARLUCE                  ;MODC2025    ;COLLANT SHEER LOOK                      ;5152_V2   ;6;1;1;0;139;0;0;139;0;139;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2025                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;7638;20/04/2025;3;1;204P005;6632;1;4741;ANA LÚCIA                ;MODC2025    ;COLLANT SHEER LOOK                      ;5152_V2   ;6;1;1;0;138,53;0;47;13853;0;139;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2025                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;8260;09/06/2025;1;1;096P00A;7180;1;3552;SAMIA                    ;MODC2025    ;COLLANT SHEER LOOK                      ;5152_V2   ;4;1;1;0;139;0;0;139;0;139;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2025                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;10950;27/11/2025;4;1;27BP00E;9466;1;3552;SAMIA                    ;MODC2025    ;COLLANT SHEER LOOK                      ;5152_V2   ;2;1;1;0;111,2;0;0;11120;0;11120;PRODUTO ACABADO          ;;CALZE E COLLANT          ;COLLANT                  ;1;1   XLSHO CLZ COLLANT DON;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MODC2025                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;1/2     ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6754;04/02/2025;2;1;042P00E;5865;1;4120;ANA JULIA                ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;784C      ;3;1;1;0;129,5;0;0;12950;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6297;06/01/2025;3;1;061P00D;5454;1;3550;ANA BEATRIZ              ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;779C      ;4;1;1;0;181,3;0;0;18130;0;18130;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6906;16/02/2025;2;1;162P00E;6000;1;4452;GISLEY                   ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;779C      ;3;1;1;0;129,5;0;0;12950;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;7015;23/02/2025;3;1;232P018;6098;1;4452;GISLEY                   ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;780C      ;2;1;1;0;129,5;0;0;3888;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;6715;01/02/2025;1;1;012P008;5834;1;4120;ANA JULIA                ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;784C      ;3;1;1;0;129,5;0;0;12950;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;3;CRIANCA                  ;MENINA                   
4047;6808;08/02/2025;1;1;082P015;5911;1;4120;ANA JULIA                ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;019       ;2;1;1;0;129,5;0;0;12950;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6983;22/02/2025;1;1;222P009;6071;1;4120;ANA JULIA                ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;779C      ;2;1;1;0;129,5;0;0;12950;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;6687;29/01/2025;2;1;291P00F;5806;1;4076;ALEXSANDRA               ;MODP1187    ;LEGGINGS SPALMATO SAILOR                ;019       ;3;1;1;0;129,5;0;0;12950;0;12950;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;CALZEDONIA ( CZ )        ;      ;MODP1187                 ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
4047;9239;04/08/2025;11;1;048P006;8064;1;3552;SAMIA                    ;MIP079      ;LEGGINGS ACTIVE THERMAL                 ;019       ;2;1;1;0;298,01;0;99;29801;0;299;PRODUTO ACABADO          ;;CALZE E COLLANT          ;PANTACOLLANT             ;1;XS XXL CLZ LEGGINGS DONNA;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;MIP079                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;1;SENHORA                  ;SENHORA                  
