CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3044;31194;02/04/2025;21;1;024P005;137;1;3960;CRISLANE                 ;RBD2542     ;ALESSIA FLOWER PAISLEY                  ;001       ;19;1;1;0;281,88;0;1712;28188;0;299;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD2542                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32477;02/07/2025;5;1;027P00F;1308;1;3960;CRISLANE                 ;SBD11A      ;CALCINHA                                ;044_V2    ;3;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD11A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32477;02/07/2025;9;1;027P00F;1308;1;3960;CRISLANE                 ;SBD11A      ;CALCINHA                                ;502I_V2   ;3;1;1;0;78,95;0;5;7895;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD11A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29910;04/01/2025;10;1;041P013;24774;1;3960;CRISLANE                 ;SID2525     ;SLIP INTRICATE SURFACES                 ;9888      ;5;1;1;0;49,5;0;0;4950;0;4950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2525                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29910;04/01/2025;3;1;041P013;24774;1;3960;CRISLANE                 ;SID2534     ;SLIP CIAO AMORE                         ;001       ;5;1;1;0;64,5;0;0;6450;0;6450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2534                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29910;04/01/2025;6;1;041P013;24774;1;3960;CRISLANE                 ;RSD1294     ;TRIANGOLO PRETTY FLOWERS                ;546J      ;32;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INT+TEZ        ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RSD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;5B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29910;04/01/2025;1;1;041P013;24774;1;3960;CRISLANE                 ;RSD1294     ;TRIANGOLO PRETTY FLOWERS                ;545J      ;32;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INT+TEZ        ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RSD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;5B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;5;1;041P01C;24782;1;3960;CRISLANE                 ;SBD49V      ;CALCINHA                                ;044       ;24;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;6;1;041P01C;24782;1;3960;CRISLANE                 ;SBD49V      ;CALCINHA                                ;2280      ;24;1;1;0;38,98;0;2;3898;0;39;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD49V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;13;1;041P01C;24782;1;3960;CRISLANE                 ;SID96C      ;SLIP COTONE E PIZZO                     ;552J      ;3;1;1;0;55,27;0;3;5527;0;5530;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID96C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;16;1;041P01C;24782;1;3960;CRISLANE                 ;PDC71S      ;SHORTS                                  ;541J      ;24;1;1;0;160,22;0;8;16022;0;16030;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI BASSE              ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;17;1;041P01C;24782;1;3960;CRISLANE                 ;LTD71S      ;PIJAMA SENDO PARTE SUPERIOR             ;541J      ;25;1;1;0;237,18;0;12;23718;0;23730;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;3;TAGLIE  XS-XXL           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD71S                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;3;1;041P01C;24782;1;3960;CRISLANE                 ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;2280      ;14;1;1;0;238,88;0;12;23888;0;239;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;1;1;041P01C;24782;1;3960;CRISLANE                 ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;019       ;14;1;1;0;238,88;0;12;23888;0;239;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;2;1;041P01C;24782;1;3960;CRISLANE                 ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;705J      ;14;1;1;0;238,88;0;12;23888;0;239;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29919;04/01/2025;4;1;041P01C;24782;1;3960;CRISLANE                 ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;417I      ;15;1;1;0;238,88;0;12;23888;0;239;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29924;04/01/2025;2;1;041P021;24787;1;3960;CRISLANE                 ;SCD96A      ;CULOTTE PIZZO                           ;2280      ;3;1;1;0;89;0;0;2211;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD96A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29929;04/01/2025;2;1;041P026;24791;1;3960;CRISLANE                 ;RBD65A      ;BALCONCINO COTONE NATURAL               ;1467      ;24;1;1;0;84,5;0;0;8450;0;8450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD65A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;30512;04/02/2025;2;1;042P015;25303;1;3960;CRISLANE                 ;RBD2542     ;ALESSIA FLOWER PAISLEY                  ;001       ;14;1;1;0;279;0;0;21341;0;279;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD2542                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29865;02/01/2025;10;1;021P00F;24734;1;3960;CRISLANE                 ;SID65A      ;CALCINHA                                ;336I      ;24;1;1;0;58,73;0;27;5873;0;59;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID65A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29865;02/01/2025;6;1;021P00F;24734;1;3960;CRISLANE                 ;SID65A      ;CALCINHA                                ;2280      ;24;1;1;0;58,73;0;27;5873;0;59;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID65A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29868;02/01/2025;1;1;021P012;24736;1;3960;CRISLANE                 ;SBD2528     ;BRASILIANO ETERNAL FLOWERS              ;543J      ;3;1;1;0;44,5;0;0;4450;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2528                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29868;02/01/2025;2;1;021P012;24736;1;3960;CRISLANE                 ;RIS65T      ;TIZIANA COTONE NATURAL                  ;019       ;10;1;1;0;159;0;0;159;0;159;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS65T                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;8;1;024P005;137;1;3960;CRISLANE                 ;SID65A      ;CALCINHA                                ;031       ;26;1;1;0;93,27;0;567;9327;0;9894;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;SCALARINO TO             ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID65A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;12;1;024P005;137;1;3960;CRISLANE                 ;RIS65T      ;TIZIANA COTONE NATURAL                  ;031       ;19;1;1;0;168,75;0;1025;16875;0;179;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIS65T                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;19;1;024P005;137;1;3960;CRISLANE                 ;RIF50B      ;SUTIA                                   ;019       ;25;1;1;0;244,17;0;1483;24417;0;259;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;TAGLIE REGGISENI COPPA B ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIF50B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32511;04/07/2025;1;1;047P014;1340;1;3960;CRISLANE                 ;RI49T2      ;SUTIA                                   ;417I      ;14;1;1;0;228,54;0;46;22854;0;229;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI49T2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;33961;04/10/2025;1;1;04AP00F;2665;1;3960;CRISLANE                 ;SID92B      ;SLIP SETA E PIZZO                       ;1467      ;4;1;1;0;149;0;0;149;0;149;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID92B                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;33963;04/10/2025;2;1;04AP011;2667;1;3960;CRISLANE                 ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;417I      ;24;1;1;0;258,68;0;32;25868;0;259;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;33963;04/10/2025;3;1;04AP011;2667;1;3960;CRISLANE                 ;RPD97L      ;BELLISSIMA PIZZO                        ;044_V2    ;15;1;1;0;268,66;0;34;26866;0;269;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RPD97L                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32042;05/06/2025;1;1;056P008;906;1;3960;CRISLANE                 ;RI49T2      ;SUTIA                                   ;417I      ;9;1;1;0;229;0;0;229;0;229;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI49T2                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32530;05/07/2025;2;1;057P014;1359;1;3960;CRISLANE                 ;BOD2535     ;BODY PIZZO ROMANCE YOURSELF             ;572J      ;3;1;1;0;230,3;0;0;23030;0;23030;PRODUTO ACABADO          ;;CAMISOLAS                ;BODY                     ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;BOD2535                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;M       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;33079;05/08/2025;8;1;058P00A;1856;1;3960;CRISLANE                 ;SCD97C      ;CULOTTE COTONE E PIZZO                  ;2280      ;3;1;1;0;88,81;0;19;8881;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD97C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29872;02/01/2025;2;1;021P016;24740;1;3960;CRISLANE                 ;SB2523O     ;BRASILIANO 80 YOUR WILD SIDE            ;019       ;2;1;1;0;44,39;0;11;4439;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB2523O                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;25;1;024P005;137;1;3960;CRISLANE                 ;SID2542     ;SLIP FLOWER PAISLEY                     ;001       ;4;1;1;0;112,19;0;681;11219;0;119;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID2542                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;9;1;024P005;137;1;3960;CRISLANE                 ;LTD96C      ;BRA TOP PIZZO                           ;001       ;3;1;1;0;253,6;0;1540;25360;0;269;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;TAGLIE S-M-L BRA TOP INT ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD96C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;11;1;024P005;137;1;3960;CRISLANE                 ;LTD97C      ;BRA TOP PIZZO                           ;001       ;3;1;1;0;253,6;0;1540;25360;0;269;PRODUTO ACABADO          ;;CAMISOLAS                ;TOP                      ;1;TAGLIE S-M-L BRA TOP INT ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;LTD97C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31194;02/04/2025;1;1;024P005;137;1;3960;CRISLANE                 ;RBD2549     ;DANIELA DELICATE PIECES                 ;019       ;19;1;1;0;310,16;0;1884;31016;0;329;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD2549                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32477;02/07/2025;6;1;027P00F;1308;1;3960;CRISLANE                 ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;019       ;24;1;1;0;128,92;0;8;12892;0;129;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32477;02/07/2025;4;1;027P00F;1308;1;3960;CRISLANE                 ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;2280      ;24;1;1;0;128,92;0;8;12892;0;129;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;33079;05/08/2025;6;1;058P00A;1856;1;3960;CRISLANE                 ;PDC2568     ;PANTALONCINO MODAL FLORAL ROMANCE       ;851J      ;4;1;1;0;218,53;0;47;21853;0;219;PRODUTO ACABADO          ;;PIGIAMERIA               ;PARTI BASSE              ;1;TAGLIE XS-XXL PANTALONI D;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;PDC2568                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;L       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
